user_id,risk_score,status
118355,0.9862483752054977,1
115889,0.9779516036453018,1
124785,0.9759463872654702,1
119565,0.9751112643804378,1
120811,0.9742217787959464,1
117057,0.9740839362764384,1
115922,0.9715196684158808,1
123496,0.9706750676250566,1
117283,0.9703675235672788,1
127534,0.970276519051274,1
115935,0.9691632383431845,1
118112,0.9663612437717574,1
119734,0.9658453255895058,1
116030,0.9655665753442385,1
118325,0.9654978902458016,1
115954,0.9654394077190479,1
115730,0.9645562377067669,1
118184,0.9642680041427838,1
122360,0.963618213958391,1
120918,0.9629087801673712,1
121123,0.962274921473903,1
122243,0.9618542263758716,1
125955,0.9613325451414572,1
115914,0.9604763769340733,1
115982,0.9600669836620866,1
117294,0.9596184300113322,1
115901,0.9582424844590336,1
118442,0.9578755155775018,1
119688,0.9573678277779976,1
127387,0.9572023239721816,1
122259,0.9566655852121144,1
117973,0.956595192141809,1
126239,0.9557355148235932,1
126241,0.9553159079481529,1
122309,0.9547138266288865,1
126987,0.9545057101466268,1
122300,0.9541221381860004,1
125014,0.9538274020340476,1
127196,0.9536820932505812,1
127429,0.9533179327133187,1
120905,0.9531229293924036,1
124770,0.9525028566588399,1
118380,0.9525007294504834,1
126081,0.9521340443997813,1
117158,0.9520738087649444,1
121096,0.9519806759044178,1
121424,0.9516224379270053,1
122261,0.9514172799177014,1
121982,0.9512687961462171,1
126153,0.9511705266167603,1
126073,0.951079580946464,1
122424,0.9503900026794081,1
120704,0.9502488338192435,1
127371,0.9500025290173857,1
118565,0.9493126605745922,1
122237,0.9492399751495302,1
124915,0.9489497471240368,1
124834,0.9487803067090513,1
122310,0.9486435415944399,1
116804,0.9481990268192018,1
127526,0.9477150151039346,1
118474,0.9474745311318398,1
123626,0.947318251106677,1
120920,0.9470344322581724,1
119646,0.9469119196790504,1
120114,0.9465268172014513,1
118507,0.9465248806308861,1
122317,0.9464260059733831,1
123603,0.9462217740638266,1
124822,0.9461339385099683,1
123365,0.9458051164945949,1
118386,0.9455718719889914,1
121069,0.9455527267760118,1
123612,0.9451498727171075,1
123555,0.9447931612556573,1
123594,0.944591631073291,1
117174,0.9441998410930758,1
127399,0.9440161557832578,1
127389,0.9439075811446488,1
118408,0.9434121491449272,1
122359,0.9433701129199414,1
117033,0.9423126425788986,1
123580,0.9420084333375641,1
120983,0.9416792507008732,1
127372,0.9415640233733201,1
122285,0.94152595588073,1
120799,0.9415115657143427,1
115825,0.9411385543449053,1
124867,0.9406489016931227,1
126159,0.9405150603712351,1
120755,0.9400690764567632,1
117304,0.9393579001807634,1
119766,0.9393039555967572,1
122304,0.9392815062673621,1
123622,0.9392370799382239,1
117196,0.9390387793015583,1
118175,0.9388685945608586,1
115990,0.9388361563095008,1
122406,0.9385538047034548,1
120873,0.9384592137385237,1
115862,0.9384308994367976,1
122433,0.938194387035858,1
119732,0.9381419761575313,1
123730,0.9381314870171567,1
120872,0.9379776771121475,1
117256,0.9378352815159338,1
126167,0.9372088855452924,1
115052,0.9369910986210537,1
117022,0.9368873539961634,1
122365,0.9365623058704127,1
126253,0.9365076792865378,1
119692,0.93606777787083,1
115874,0.9359772587368314,1
118306,0.9359647822549853,1
121015,0.9357762686260463,1
115893,0.9357297304393462,1
122299,0.9355558048899435,1
119779,0.9354070287714978,1
127512,0.9353186843977617,1
118506,0.935270934927656,1
117095,0.9352697193096824,1
123441,0.9351228371239342,1
127353,0.934965359486458,1
126226,0.9349074041631256,1
124969,0.9348254302653086,1
122173,0.9347336390984147,1
115760,0.9344012798998481,1
115872,0.9343511611130233,1
115894,0.9339170519810519,1
122146,0.9338850564670181,1
116622,0.9338426733525573,1
127503,0.9338077360717592,1
121097,0.9334021386528967,1
115948,0.9329197159154037,1
119609,0.9327173223940821,1
124767,0.9323535802728614,1
123005,0.932266999152448,1
117123,0.9322031886653326,1
120991,0.9321597153296405,1
116997,0.9321231435882317,1
115704,0.9317137935376528,1
115903,0.9309335185412844,1
123729,0.9306763811513494,1
123752,0.9306168875848984,1
117296,0.9303240757462682,1
117210,0.9301841702735936,1
115940,0.9300672193347091,1
119528,0.9299200563109573,1
123666,0.9298642714169467,1
123670,0.929755970738383,1
126263,0.9297544987666363,1
115930,0.9296667069499488,1
117129,0.9296018571463323,1
118405,0.9293894459883386,1
122213,0.9291272784543556,1
122817,0.9287641742003636,1
115904,0.9286901899341174,1
117244,0.9285653495120711,1
124898,0.9285300549258317,1
124791,0.9284747165515153,1
122316,0.9279934249871187,1
127426,0.9279043043238573,1
120871,0.9277353879859235,1
115964,0.9264523600430645,1
119739,0.9261980971152601,1
115926,0.9260153800221194,1
121113,0.9259991602584545,1
127432,0.9259478431184923,1
126163,0.9259201295886788,1
118425,0.925532788653068,1
122312,0.9250344240707971,1
118359,0.9247706408199842,1
118343,0.9245374739420583,1
117183,0.9243424777344003,1
117195,0.9241016638435982,1
116780,0.9239797591527892,1
117120,0.9238387981735908,1
123721,0.9237018173242735,1
119837,0.9235054985242166,1
124865,0.9234513788562985,1
124910,0.9233798645792808,1
123628,0.9232452677723959,1
115944,0.9231660218776908,1
115622,0.9228767020368321,1
116014,0.9224908394917525,1
127451,0.9218884424326866,1
121091,0.9217014127381703,1
127410,0.9213748010281703,1
120174,0.9212351376511909,1
118395,0.9209864127203485,1
126162,0.9209501486514654,1
124995,0.920776548823604,1
119725,0.9205556769058517,1
122074,0.9203150348625084,1
116992,0.9202278847707946,1
115812,0.920194169456811,1
122241,0.920049441637702,1
117227,0.9200335706583359,1
120910,0.9199199763881254,1
118279,0.919528067224125,1
115270,0.9193666430827222,1
125971,0.9193329483381033,1
127388,0.9191945692338367,1
123617,0.9191072086508655,1
122244,0.9189258895424648,1
115968,0.9183456997621688,1
122218,0.9180939330736885,1
115975,0.9180891076141637,1
116045,0.9179837197000138,1
120971,0.9179568244235908,1
127407,0.9178667177746841,1
118517,0.9178192850263526,1
119635,0.9176905382936014,1
126117,0.9173248849644566,1
115724,0.91730551871404,1
117046,0.9172790055657976,1
123342,0.9171285179038007,1
117218,0.9170742167145588,1
126846,0.916975049940721,1
118339,0.9166436045007456,1
122388,0.916594122270493,1
124932,0.9164981354704881,1
118896,0.9164789824282195,1
124279,0.9163567236700294,1
120757,0.9162228186911443,1
122794,0.9159800965752672,1
117128,0.9158032193985325,1
119440,0.9153566407239695,1
122719,0.9153243067513155,1
117164,0.9152320578160277,1
122325,0.9148687315571449,1
124999,0.9146376920579584,1
126008,0.9146294371899015,1
118195,0.9144764029547975,1
117055,0.9142227356869382,1
124678,0.9142175866529967,1
121073,0.9140692216390407,1
118444,0.9137140943623032,1
119401,0.9136705352751716,1
124703,0.9136352313669631,1
126181,0.9135836286807334,1
115273,0.9134695760246211,1
122284,0.9133614842702634,1
127310,0.9125503639040957,1
118446,0.9124828872461253,1
122271,0.9123997536099855,1
121036,0.9121326062355387,1
119499,0.9115277916536584,1
117090,0.9114266014341298,1
117301,0.9112020744351399,1
127421,0.9110729418545859,1
121103,0.9109141062951068,1
118233,0.9107612902045464,1
117246,0.9099628096366174,1
124939,0.9099272099556692,1
127405,0.9098955089219706,1
122456,0.9098561538970614,1
118104,0.9097473225361126,1
123678,0.9095978802670082,1
124853,0.909596688562524,1
119651,0.909476315602864,1
121071,0.9093143017036318,1
121027,0.9090742910255676,1
123552,0.9089982377968,1
127402,0.9086168177778371,1
122370,0.9076596593617804,1
117142,0.9076319696548312,1
118546,0.9074534553781543,1
122229,0.9071738639257814,1
115764,0.9070007846284555,1
120760,0.9067774931169712,1
126176,0.9066496249643857,1
115908,0.9066492409584832,1
116841,0.9065574419613867,1
122958,0.9063789450738519,1
123314,0.9060525602415147,1
126182,0.9057441515683311,1
118541,0.905500757663205,1
126068,0.9049213211324446,1
122096,0.9048600307066159,1
119753,0.9048373778162716,1
122270,0.9048359226581815,1
120863,0.9048258812584018,1
119652,0.9044906225330341,1
118192,0.9044584523932174,1
124950,0.9044053370506906,1
124253,0.9042255474841443,1
114998,0.9042062746143418,1
127493,0.9038304617105396,1
121139,0.9035344810796676,1
115909,0.9032567766688899,1
121024,0.9029368478147759,1
120979,0.9027536162424843,1
115695,0.9021071210256799,1
123725,0.9021022087129663,1
121007,0.9017388633406179,1
122342,0.9016163928048875,1
123323,0.9015982153496934,1
118485,0.9014164328876222,1
126128,0.901221666494317,1
127447,0.9011810486454717,1
124777,0.9010760768649408,1
126296,0.9009245261057278,1
120942,0.9009014061779123,1
117109,0.9008418452124205,1
117232,0.9008143185498868,1
120925,0.9007129804717435,1
122238,0.9006900579134798,1
119764,0.900643212864777,1
119675,0.9004882590082731,1
121133,0.9004547541472331,1
125523,0.9002204154532231,1
127270,0.8999337874228034,1
115897,0.8998731430513228,1
115814,0.8996676528906751,1
127459,0.8991281657337282,1
124926,0.8990001688016526,1
120793,0.898980607727896,1
122294,0.8989240900170062,1
120813,0.8988958309280882,1
124690,0.8985443414622202,1
123499,0.8984550007530451,1
116037,0.8984260676146764,1
124830,0.8983766959474047,1
122290,0.8982485871888655,1
127333,0.8982363667094956,1
126207,0.8971851190255221,1
123737,0.8971744442729476,1
123608,0.8971449210350039,1
124907,0.8969362316222587,1
118890,0.896698090704973,1
120963,0.895978849581652,1
123649,0.8958835284932418,1
126225,0.895859162240978,1
120278,0.8955321645043666,1
125461,0.8953885836029326,1
119687,0.8951925772958298,1
123372,0.8949745863691455,1
123685,0.894959647921895,1
120727,0.8946782994564563,1
118475,0.8944707942929062,1
127218,0.8942738090928913,1
123738,0.8942162540587133,1
121464,0.8940217202097583,1
117066,0.893673587012726,1
116966,0.8935301773220159,1
115911,0.8933166001144798,1
122336,0.8932313106970384,1
127457,0.8930457269071805,1
123478,0.8925859410600936,1
127394,0.8924229196204441,1
123492,0.8923670620886143,1
117300,0.8923464276969743,1
123679,0.8922244585862344,1
115949,0.8919044558179374,1
121021,0.8918394458291602,1
121018,0.891723342226626,1
123684,0.8916842246284726,1
