node_id,node_type,risk_score,label
user_U104529,user,0.23409589168144807,0.0
user_U104530,user,0.210005853991677,0.0
user_U104532,user,0.26430558386337294,0.0
user_U104537,user,0.11648062848601672,0.0
user_U29942,user,0.2357137135624087,0.0
user_U03615,user,0.18828954212144805,0.0
user_U28171,user,0.15257374208590746,0.0
user_U104545,user,0.12731822257058792,0.0
user_U08194,user,0.21939735697396806,0.0
user_U104551,user,0.1925331814000336,0.0
user_U38711,user,0.20440371160625767,0.0
user_U26625,user,0.2506203981282532,0.0
user_U32474,user,0.3185815610442194,0.0
user_U03444,user,0.2868307858170827,0.0
user_U104560,user,0.4283587445980699,0.0
user_U18406,user,0.23079061484558605,0.0
user_U02370,user,0.5963675882030328,0.0
user_U33614,user,0.34023657499030424,0.0
user_U29947,user,0.14012027358510157,0.0
user_U01730,user,0.12836617074521173,0.0
user_U08196,user,0.5212464537276401,0.0
user_U05111,user,0.2103033479155722,0.0
user_U26629,user,0.14657300078702268,0.0
user_U01903,user,0.3105841269687157,0.0
user_U34403,user,0.2503980634282283,0.0
user_U02377,user,0.13774380416625379,0.0
user_U03178,user,0.4668585169812022,0.0
user_U104598,user,0.21615730306661213,0.0
user_U03727,user,0.3978376263075046,0.0
user_U104602,user,0.16074597654905887,0.0
user_U104606,user,0.1342035858987937,0.0
user_U23223,user,0.19951331909870942,0.0
user_U104609,user,0.1502225325714896,0.0
user_U34408,user,0.23850946276169596,0.0
user_U104613,user,0.1449139745878753,0.0
user_U02383,user,0.136937718094133,0.0
user_U104618,user,0.105064842780783,0.0
user_U104621,user,0.2228541294828502,0.0
user_U02201,user,0.17483737307751038,0.0
user_U29953,user,0.13916323368524677,0.0
user_U34409,user,0.2692042674764921,0.0
user_U34539,user,0.716623080810371,0.0
user_U21424,user,0.41945426684176584,0.0
user_U02994,user,0.19539004958396333,0.0
user_U32446,user,0.20002295403987164,0.0
user_U104643,user,0.2095434836050368,0.0
user_U01417,user,0.676041227781211,1.0
user_U35439,user,0.41866928638686857,0.0
user_U26637,user,0.11021643036797377,0.0
user_U104657,user,0.33279356495750306,0.0
user_U104658,user,0.33579014857187783,0.0
user_U104661,user,0.24694796039333938,0.0
user_U104663,user,0.18193495684568403,0.0
user_U104664,user,0.19910242494492403,0.0
user_U104666,user,0.15364479942967285,0.0
user_U104671,user,0.10454381849805083,0.0
user_U10100,user,0.4460599560995953,0.0
user_U29958,user,0.2489793767957489,0.0
user_U03989,user,0.12341523812725777,0.0
user_U104687,user,0.289582647160441,0.0
user_U104690,user,0.1447474423730259,0.0
user_U104694,user,0.14701400439164283,0.0
user_U03735,user,0.17200292768841707,0.0
user_U104703,user,0.16206458993972486,0.0
